Threads,Peak Performance (Mega AutoCors Per Second),Average Performance (Mega AutoCors Per Second)
8,2476.644029,2211.085635
Shift,Sum
6189,314084.125000
6190,-128051.750000
6191,390396.718750
6192,-301530.687500
6193,-153537.546875
6194,-126387.375000
6195,-207332.437500
6196,-77300.734375
6197,181403.968750
6198,-404054.593750
6199,-216354.640625
6200,144365.437500
6201,-49190.035156
6202,-6918.566895
6203,353064.218750
6204,289093.125000
6205,50072.460938
6206,-17060.894531
6207,259501.562500
6208,-116728.304688
6209,280151.468750
6210,-484678.656250
6211,447376.406250
6212,-294985.906250
6213,-327382.562500
6214,453874.718750
6215,303757.125000
6216,-109280.710938
6217,-42981.144531
6218,-677336.812500
6219,50924.867188
6220,-127899.265625
6221,159028.234375
6222,-401632.750000
6223,-125126.476562
6224,2796.391113
6225,-303549.312500
6226,87839.585938
6227,-138788.500000
6228,-247035.593750
6229,362929.937500
6230,-302666.250000
6231,132324.656250
6232,-387423.531250
6233,-31245.468750
6234,-307058.281250
6235,-378277.000000
6236,-476346.187500
6237,437116.062500
6238,-381798.312500
6239,-208147.593750
6240,-357134.000000
6241,-397597.750000
6242,-246291.656250
6243,385016.843750
6244,-146527.984375
6245,281330.187500
6246,-42833.476562
6247,61942.019531
6248,-58960.609375
6249,451565.125000
6250,-284511.000000
6251,-354965.625000
6252,26953.238281
6253,-214600.140625
6254,-197308.218750
6255,367424.718750
6256,-159759.718750
6257,18236.144531
6258,-531504.750000
6259,163577.031250
6260,-150935.140625
6261,542450.875000
6262,58361.941406
6263,8225.765625
6264,264336.062500
6265,-375094.187500
6266,36699.890625
6267,-202007.906250
6268,350786.218750
6269,191707.250000
6270,85751.398438
6271,-236384.500000
6272,-294632.906250
6273,94780.687500
6274,273588.062500
6275,442974.812500
6276,429796.218750
6277,50391.695312
6278,311349.187500
6279,-309815.812500
6280,138333.828125
6281,143324.875000
6282,136343.437500
6283,297290.343750
6284,-413482.281250
6285,138605.984375
6286,-268305.875000
6287,-62167.019531
6288,488104.000000
6289,42879.636719
6290,51093.402344
6291,-351096.531250
6292,417807.531250
6293,-494915.031250
6294,-237375.812500
6295,-49597.617188
6296,-106176.742188
6297,528670.875000
6298,-384930.906250
6299,-252394.578125
6300,207764.187500
6301,-122159.890625
6302,235446.453125
6303,-50104.496094
6304,299209.093750
6305,-69535.421875
6306,129684.921875
6307,-70428.937500
6308,34436.597656
6309,46803.152344
6310,223749.625000
6311,91849.289062
6312,-51188.765625
6313,374462.093750
6314,152232.078125
6315,-118305.562500
6316,-436664.468750
6317,-523732.625000
6318,-148296.484375
6319,1767.430786
6320,609001.562500
6321,264044.250000
6322,-34594.160156
6323,-50024.257812
6324,322730.250000
6325,-32741.039062
6326,387315.250000
6327,-143305.531250
6328,258696.046875
6329,-229859.953125
6330,311893.562500
6331,-424540.031250
6332,415314.968750
6333,72903.820312
6334,261309.562500
6335,48690.871094
6336,-255952.750000
6337,-6227.219238
6338,-209775.234375
6339,143255.078125
6340,-188882.703125
6341,27653.457031
6342,329428.343750
6343,134758.218750
6344,172410.859375
6345,-128017.875000
6346,39200.910156
6347,-507765.218750
6348,341515.687500
6349,49212.378906
6350,-19431.419922
6351,571762.250000
6352,147647.937500
6353,524922.812500
6354,-60988.914062
6355,75277.242188
6356,454029.562500
6357,79214.382812
6358,-322434.343750
6359,312220.062500
6360,512124.687500
6361,335587.687500
6362,96589.679688
6363,96901.585938
6364,-264247.500000
6365,116786.976562
6366,-334036.125000
6367,478860.218750
6368,367814.125000
6369,-193743.984375
6370,-361163.500000
6371,-224369.984375
6372,-310133.718750
6373,483774.687500
6374,51515.609375
6375,145761.531250
6376,-372755.625000
6377,-19741.201172
6378,65176.171875
6379,-312344.750000
6380,-288861.437500
6381,-440985.187500
6382,45145.738281
6383,472604.906250
6384,-214916.500000
6385,113576.921875
6386,121068.281250
6387,-263369.218750
6388,412944.875000
6389,6514.070312
6390,-19097.126953
6391,-76201.523438
6392,-110502.328125
6393,10605.905273
6394,-381622.781250
6395,241533.296875
6396,255986.859375
6397,-3758.581787
6398,7742.942871
6399,411887.031250
6400,516694.187500
6401,-351922.125000
6402,176473.562500
6403,215972.953125
6404,-381188.125000
6405,-49510.636719
6406,68664.953125
6407,-263219.656250
6408,-139663.328125
6409,-497409.312500
6410,-89222.851562
6411,320281.125000
6412,112783.328125
6413,-357388.750000
6414,-53476.234375
6415,-121581.289062
6416,231550.203125
6417,-376048.812500
6418,23127.537109
6419,-19838.199219
6420,-170359.625000
6421,-38822.460938
6422,-246796.140625
6423,57879.781250
6424,211303.296875
6425,-84792.851562
6426,213795.781250
6427,-422303.312500
6428,137469.312500
6429,-236963.390625
6430,-408047.937500
6431,-349017.593750
6432,-47420.796875
6433,-212920.328125
6434,-29529.207031
6435,-449691.781250
6436,-399570.593750
6437,248760.031250
6438,526808.312500
6439,-114500.421875
6440,-236888.921875
6441,-127680.351562
6442,-77879.929688
6443,32453.208984
6444,-662720.937500
6445,54748.738281
6446,237711.453125
6447,224177.750000
6448,-460379.218750
6449,313331.656250
6450,-187751.593750
6451,-130232.460938
6452,-310143.656250
6453,100910.726562
6454,-554236.250000
6455,-8055.328613
6456,62505.058594
6457,464305.031250
6458,-118534.367188
6459,-381159.031250
6460,155841.343750
6461,49205.738281
6462,-25186.060547
6463,-22533.990234
6464,-326602.500000
6465,-152994.468750
6466,137144.546875
6467,-209095.406250
6468,210808.343750
6469,-61028.511719
6470,-494578.906250
6471,232996.875000
6472,168125.453125
6473,-134291.390625
6474,-258090.937500
6475,-15973.133789
6476,-161424.671875
6477,-246131.031250
6478,206889.968750
6479,-339961.468750
6480,368846.875000
6481,106209.304688
6482,281679.187500
6483,469487.625000
6484,183817.828125
6485,-67580.523438
6486,2250.055420
6487,317183.718750
6488,-73982.460938
6489,38748.917969
6490,-110104.437500
6491,-76273.320312
6492,368549.875000
6493,-445664.406250
6494,-30440.005859
6495,-154297.750000
6496,-30532.640625
6497,-4166.461914
6498,-228902.812500
6499,307232.281250
6500,20011.611328
6501,85800.242188
6502,292235.312500
6503,-296485.093750
6504,-87518.742188
6505,135874.062500
6506,252415.281250
6507,6694.802734
6508,-54817.507812
6509,322154.281250
6510,317603.093750
6511,205716.187500
6512,60829.140625
6513,185066.546875
6514,-468416.500000
6515,56664.023438
6516,249070.937500
6517,-485101.281250
6518,486449.406250
6519,278963.812500
6520,222184.500000
6521,-302055.875000
6522,175824.218750
6523,-79198.796875
6524,151390.937500
6525,136180.875000
6526,-202846.078125
6527,-379091.406250
6528,474982.500000
6529,-231938.562500
6530,-33890.898438
6531,355783.250000
6532,201305.984375
6533,-189859.828125
6534,-426281.343750
6535,-195467.812500
6536,405106.281250
6537,53165.937500
6538,-250176.312500
6539,-130148.218750
6540,83063.593750
6541,92545.406250
6542,-274565.562500
6543,-38931.281250
6544,-165090.531250
6545,-285175.062500
6546,-384832.968750
6547,-392880.750000
6548,31981.646484
6549,303325.781250
6550,569091.562500
6551,423694.187500
6552,111538.179688
6553,-270284.875000
6554,-35273.703125
6555,440857.718750
6556,232225.390625
6557,-207190.468750
6558,243405.343750
6559,-303787.312500
6560,171826.718750
6561,12433.681641
6562,426253.906250
6563,-27325.845703
6564,647400.187500
6565,199679.187500
6566,23479.541016
6567,129067.914062
6568,-200214.109375
6569,-341822.375000
6570,480314.281250
6571,95891.468750
6572,-66312.296875
6573,-57511.996094
6574,268194.906250
6575,317281.625000
6576,-299549.906250
6577,-107110.476562
6578,-57996.585938
6579,-542124.750000
6580,-194289.484375
6581,-208456.015625
6582,-102621.242188
6583,14529.566406
6584,66654.171875
6585,-107328.335938
6586,501309.656250
6587,-324388.687500
6588,-22195.302734
6589,-223005.921875
6590,200246.562500
6591,-150995.781250
6592,41253.441406
6593,-363918.218750
6594,-301006.281250
6595,-185207.234375
6596,-16654.144531
6597,-231439.437500
6598,-324541.812500
6599,-358759.250000
6600,278513.250000
6601,302233.031250
6602,57088.476562
6603,523074.093750
6604,-48226.558594
6605,245909.781250
6606,-123830.531250
6607,57119.023438
6608,-334707.125000
6609,-731.802185
6610,58491.113281
6611,-38996.226562
6612,-174078.437500
6613,82924.343750
6614,-429510.281250
6615,338249.000000
6616,-53656.261719
6617,-70715.625000
6618,-112600.148438
6619,-157035.218750
6620,199209.781250
6621,132081.703125
6622,-66934.007812
6623,-114463.515625
6624,-202065.812500
6625,217872.312500
6626,201062.828125
6627,-67219.382812
6628,119319.664062
6629,-296652.218750
6630,-44995.812500
6631,-31984.226562
6632,41468.980469
6633,169830.203125
6634,187898.671875
6635,-199991.593750
6636,-80228.546875
6637,21122.802734
6638,442378.781250
6639,31301.238281
6640,-211942.671875
6641,-20923.703125
6642,109247.984375
6643,229209.625000
6644,-225489.359375
6645,-568661.625000
6646,8032.216309
6647,86815.617188
6648,-339008.250000
6649,299978.062500
6650,29516.376953
6651,-170009.453125
6652,-279595.093750
6653,-407773.156250
6654,-321924.312500
6655,-348273.125000
6656,-200849.437500
6657,66029.609375
6658,-156337.890625
6659,-200495.453125
6660,-253680.500000
6661,-135106.765625
6662,-351611.187500
6663,108367.242188
6664,-18108.750000
6665,20391.890625
6666,-130000.351562
6667,414891.968750
6668,-340839.968750
6669,-358457.656250
6670,-73989.179688
6671,355187.218750
6672,-536283.625000
6673,-237549.234375
6674,254894.906250
6675,2411.786865
6676,-130439.242188
6677,11494.375000
6678,-370684.593750
6679,-129267.171875
6680,377373.000000
6681,99678.484375
6682,-351406.968750
6683,-111185.820312
6684,-62334.988281
6685,93882.289062
6686,337520.718750
6687,-421067.250000
6688,-214490.984375
6689,-572667.000000
6690,-277018.875000
6691,-604804.250000
6692,52920.871094
6693,54073.554688
6694,-539201.250000
6695,-324242.625000
6696,274565.531250
6697,-110390.437500
6698,43332.878906
6699,258775.703125
6700,224724.812500
6701,41839.402344
6702,160519.921875
6703,-178395.000000
6704,638051.375000
6705,-98529.492188
6706,-39617.617188
6707,-422959.125000
6708,356237.250000
6709,-48742.960938
6710,108656.109375
6711,-384941.406250
6712,-76896.335938
6713,-279071.375000
6714,-57380.828125
6715,103643.296875
6716,273093.687500
6717,309177.531250
6718,93265.109375
6719,81071.101562
6720,18768.185547
6721,-189764.953125
6722,256090.546875
6723,32341.720703
6724,298572.531250
6725,86297.921875
6726,32926.167969
6727,224425.390625
6728,-291332.343750
6729,-201117.968750
6730,-359942.718750
6731,448341.718750
6732,2512.930664
6733,-470035.312500
6734,314115.812500
6735,-198787.171875
6736,-8726.809570
6737,235130.265625
6738,-42709.066406
6739,-58783.343750
6740,144916.906250
6741,-4294.141602
6742,-198708.000000
6743,-142288.546875
6744,88366.289062
6745,125550.375000
6746,217801.906250
6747,53490.746094
6748,93758.000000
6749,-524391.312500
6750,432290.000000
6751,-434161.312500
6752,108327.742188
6753,719961.437500
6754,-112672.039062
6755,344264.875000
6756,350060.500000
6757,-324543.843750
6758,55947.277344
6759,-23149.644531
6760,366796.937500
6761,440906.437500
6762,232494.765625
6763,-516892.031250
6764,34547.738281
6765,345665.375000
6766,-445505.281250
6767,355361.312500
6768,83326.617188
6769,-51704.781250
6770,306836.343750
6771,71081.570312
6772,98788.789062
6773,251559.343750
6774,301993.687500
6775,493254.875000
6776,639121.687500
6777,375401.093750
6778,-304244.000000
6779,-197782.968750
6780,93830.359375
6781,172636.125000
6782,196132.796875
6783,373975.562500
6784,371210.281250
6785,-280422.812500
6786,-323724.031250
6787,370307.093750
6788,74592.328125
6789,623635.187500
6790,-469679.437500
6791,-160135.562500
6792,446017.750000
6793,540221.375000
6794,81093.695312
6795,-159654.765625
6796,30203.095703
6797,123883.179688
6798,-268065.687500
6799,242143.250000
6800,-389603.375000
6801,274305.062500
6802,493096.656250
6803,-345558.406250
6804,420971.343750
6805,-451846.000000
6806,71955.359375
6807,166361.453125
6808,-554410.125000
6809,181022.234375
6810,-334888.156250
6811,-416481.062500
6812,356539.531250
6813,-213813.250000
6814,279015.625000
6815,358763.156250
6816,485165.562500
6817,355991.750000
6818,105175.898438
6819,-545493.500000
6820,85213.828125
6821,-521749.156250
6822,-170393.984375
6823,113744.757812
6824,101549.179688
6825,169544.578125
6826,172220.125000
6827,88229.812500
6828,434984.500000
6829,-115321.210938
6830,86821.109375
6831,256859.703125
6832,-99072.523438
6833,-191328.453125
6834,-10553.343750
6835,-269189.562500
6836,115271.421875
6837,37849.316406
6838,148650.484375
6839,-507669.593750
6840,-311257.187500
6841,-17648.794922
6842,-502932.406250
6843,265321.156250
6844,375171.031250
6845,-365957.250000
6846,254947.531250
6847,-34306.910156
6848,178454.046875
6849,269577.875000
6850,-282820.343750
6851,299584.562500
6852,-297946.468750
6853,26733.001953
6854,-220838.437500
6855,-191325.953125
6856,246174.515625
6857,115245.593750
6858,207845.328125
6859,122167.835938
6860,-248079.656250
6861,-18409.423828
6862,-92955.835938
6863,-74395.375000
6864,-259740.546875
6865,-170253.046875
6866,-330032.593750
6867,-594730.187500
6868,124097.125000
6869,-47202.078125
6870,284802.468750
6871,-227169.625000
6872,-57904.652344
6873,239655.000000
6874,-187396.984375
6875,124314.460938
6876,-395654.343750
6877,-260155.953125
6878,-287263.718750
6879,-305138.031250
6880,-200685.156250
6881,-285512.000000
6882,-349085.093750
6883,-294947.937500
6884,-485832.000000
6885,-489867.000000
6886,61578.671875
6887,-141768.921875
6888,383735.406250
6889,-193722.468750
6890,505624.375000
6891,-148984.015625
6892,-245137.515625
6893,95929.242188
6894,-259440.390625
6895,7890.057129
6896,-246561.671875
6897,245691.203125
6898,276584.187500
6899,-313937.468750
6900,66055.437500
6901,111884.773438
6902,-428751.906250
6903,326502.000000
6904,29446.210938
6905,28808.080078
6906,-26110.759766
6907,-1630.357666
6908,122118.656250
6909,109201.914062
6910,205891.750000
6911,-21756.566406
6912,370598.937500
6913,259066.500000
6914,-317787.531250
6915,-361661.250000
6916,125067.507812
6917,-289515.312500
6918,85488.171875
6919,-94387.109375
6920,71346.929688
6921,-52800.343750
6922,6195.627930
6923,-252825.796875
6924,129741.859375
6925,-120555.015625
6926,-546734.875000
6927,-64443.574219
6928,-47964.718750
6929,-361273.937500
6930,15316.675781
6931,251356.718750
6932,147189.218750
6933,-34496.382812
6934,323565.031250
6935,407453.437500
6936,-211069.437500
6937,357435.281250
6938,527947.562500
6939,71599.335938
6940,-6903.554199
6941,11392.786133
6942,-79979.250000
6943,552061.562500
6944,190237.265625
6945,96208.156250
6946,-387322.343750
6947,92321.718750
6948,58646.343750
6949,386936.906250
6950,-161290.281250
6951,159818.906250
6952,13773.746094
6953,-94995.882812
6954,277272.343750
6955,-333702.156250
6956,-5403.386230
6957,220288.281250
6958,185889.390625
6959,-224001.000000
6960,-388177.281250
6961,471993.687500
6962,209287.000000
6963,87408.742188
6964,-73248.851562
6965,272403.937500
6966,215875.437500
6967,-121041.781250
6968,-364121.468750
6969,290175.875000
6970,85904.890625
6971,434346.406250
6972,566663.062500
6973,39971.507812
6974,-340266.468750
6975,-163122.953125
6976,199627.218750
6977,55262.304688
6978,-206485.140625
6979,-273753.656250
6980,-109222.625000
6981,4595.154297
6982,-43142.441406
6983,142946.125000
6984,361357.312500
6985,360600.875000
6986,-401800.062500
6987,36771.207031
6988,-345013.875000
6989,79623.398438
6990,454732.062500
6991,224125.671875
6992,42196.964844
6993,-37158.054688
6994,324361.593750
6995,169661.437500
6996,255371.390625
6997,-179888.937500
6998,255342.656250
6999,-22180.365234
7000,45038.296875
7001,129953.187500
7002,-109015.023438
7003,-66299.835938
7004,-75044.335938
7005,147655.812500
7006,-388408.593750
7007,191560.265625
7008,43284.218750
7009,-301170.156250
7010,13199.203125
7011,-164391.468750
7012,124958.437500
7013,349841.593750
7014,-158826.859375
7015,154380.609375
7016,-52055.882812
7017,29776.218750
7018,201905.875000
7019,58986.167969
7020,-446333.625000
7021,-221960.125000
7022,140360.500000
7023,82882.468750
7024,-101805.625000
7025,-20817.658203
7026,-206264.046875
7027,-484595.125000
7028,61689.343750
7029,80280.585938
7030,163269.937500
7031,-14458.154297
7032,187834.234375
7033,-348468.593750
7034,-94732.914062
7035,108449.812500
7036,-514896.656250
7037,322956.781250
7038,-11717.184570
7039,88725.359375
7040,-572814.000000
7041,-62270.367188
7042,-550775.750000
7043,-181590.203125
7044,81966.351562
7045,-74071.453125
7046,-462526.875000
7047,-173139.484375
7048,293247.000000
7049,-311599.375000
7050,454634.375000
7051,276038.593750
7052,107252.312500
7053,303749.687500
7054,-184109.703125
7055,154338.734375
7056,-126885.953125
7057,-149795.328125
7058,144715.140625
7059,494727.500000
7060,-341315.812500
7061,-71770.351562
7062,330789.250000
7063,-118493.796875
7064,-19706.337891
7065,-53078.949219
7066,153157.250000
7067,-121115.171875
7068,20460.939453
7069,-45217.003906
7070,-249273.171875
7071,29130.189453
7072,16056.676758
7073,-265971.937500
7074,-73074.515625
7075,424309.906250
7076,391233.937500
7077,-73727.929688
7078,456371.687500
7079,-526249.812500
7080,314231.937500
7081,76112.546875
7082,33557.570312
7083,-21818.404297
7084,-144145.406250
7085,32004.107422
7086,63601.539062
7087,-58719.625000
7088,40058.132812
7089,-533423.687500
7090,195702.406250
7091,-410772.437500
7092,18998.332031
7093,-458144.593750
7094,-94693.382812
7095,-310044.968750
7096,-73935.617188
7097,147673.843750
7098,-49384.066406
7099,105734.031250
7100,360943.687500
7101,-270351.406250
7102,467989.718750
7103,-154009.296875
7104,241124.437500
7105,1413.374756
7106,-70726.718750
7107,383753.437500
7108,-307684.093750
7109,-464188.000000
7110,-582043.937500
7111,70599.656250
7112,157229.671875
7113,3952.732178
7114,-97409.281250
7115,297938.093750
7116,-152880.171875
7117,-28365.156250
7118,144373.546875
7119,-443943.750000
7120,-248218.906250
7121,92635.898438
7122,-526314.750000
7123,-239654.000000
7124,27022.935547
7125,-238602.734375
7126,-116688.750000
7127,-31186.386719
7128,-117328.046875
7129,-14061.316406
7130,-44176.507812
7131,-319432.093750
7132,-63334.257812
7133,261475.656250
7134,-302844.500000
7135,-67509.187500
7136,419413.562500
7137,290706.343750
7138,-59033.242188
7139,-293449.625000
7140,-173091.453125
7141,517607.750000
7142,-306031.812500
7143,-156228.578125
7144,25551.255859
7145,161251.281250
7146,-316169.375000
7147,460262.562500
7148,-168991.859375
7149,-241052.031250
7150,-145828.531250
7151,-286841.093750
7152,-364799.125000
7153,258298.546875
7154,-24989.257812
7155,21110.335938
7156,-46156.808594
7157,7506.107910
7158,-47290.378906
7159,-21104.019531
7160,318457.468750
7161,-195259.203125
7162,82272.734375
7163,67077.046875
7164,97690.812500
7165,162385.203125
7166,210053.015625
7167,19084.097656
7168,160398.000000
7169,138758.140625
7170,320632.312500
7171,332235.312500
7172,48820.511719
7173,74956.062500
7174,-38506.066406
7175,380315.625000
7176,643692.062500
7177,-110500.757812
7178,263460.656250
7179,-387607.250000
7180,137817.156250
7181,268656.843750
7182,-276613.125000
7183,483084.812500
7184,-383944.187500
7185,474881.781250
7186,-144615.328125
7187,17261.808594
7188,-56257.480469
7189,-258990.250000
7190,-218344.375000
7191,250227.593750
7192,359503.250000
7193,-67931.625000
7194,191326.421875
7195,52168.425781
7196,196225.921875
7197,42648.394531
7198,213351.500000
7199,513191.562500
7200,394977.750000
7201,382333.906250
7202,-459748.312500
7203,245757.500000
7204,209012.093750
7205,498667.750000
7206,252006.765625
7207,566930.875000
7208,195669.625000
7209,-126991.414062
7210,-82888.421875
7211,162464.625000
7212,-133701.171875
7213,490575.906250
7214,230728.250000
7215,-29435.878906
7216,369026.312500
7217,-37803.039062
7218,-177270.750000
7219,694738.375000
7220,238619.500000
7221,-281581.562500
7222,-287646.000000
7223,72625.945312
7224,-225633.218750
7225,105554.929688
7226,261183.796875
7227,-171681.718750
7228,301195.656250
7229,507873.093750
7230,-112219.750000
7231,485756.562500
7232,145430.921875
7233,-92091.007812
7234,-1143.312012
7235,-501512.812500
7236,-434954.531250
7237,371726.000000
7238,571834.125000
7239,12327.277344
7240,120430.250000
7241,171471.000000
7242,-418400.218750
7243,38559.570312
7244,73591.046875
7245,64545.472656
7246,-30710.085938
7247,228615.078125
7248,-117720.789062
7249,-65380.527344
7250,56925.750000
7251,-161441.140625
7252,454241.906250
7253,90365.734375
7254,110002.578125
7255,37322.996094
7256,-212126.812500
7257,76574.820312
7258,-374239.187500
7259,-386434.343750
7260,-109005.984375
7261,265879.375000
7262,142708.171875
7263,-228631.546875
7264,443156.750000
7265,290526.156250
7266,-458757.343750
7267,88126.296875
7268,62404.148438
7269,169010.984375
7270,359449.718750
7271,312288.718750
7272,17604.767578
7273,-415174.750000
7274,-394722.968750
7275,-230541.296875
7276,-96442.523438
7277,14327.497070
7278,-485124.312500
7279,128502.257812
7280,196689.500000
7281,336431.000000
7282,42654.546875
7283,-216586.203125
7284,-440696.687500
7285,-236797.859375
7286,131435.718750
7287,141043.703125
7288,-406006.218750
7289,262068.140625
7290,-405043.500000
7291,271242.843750
7292,407638.531250
7293,-651108.250000
7294,-83224.125000
7295,-494562.718750
7296,-332259.406250
7297,-128846.234375
7298,27203.031250
7299,140549.765625
7300,-337501.843750
7301,402774.937500
7302,-297246.906250
7303,-128070.898438
7304,74473.250000
7305,187207.140625
7306,335328.187500
7307,-49672.875000
7308,-196735.906250
7309,28555.669922
7310,70995.757812
7311,-189313.468750
7312,57755.210938
7313,454677.281250
7314,-21305.445312
7315,-367604.718750
7316,-170400.265625
7317,223300.843750
7318,-521806.687500
7319,-299834.812500
7320,-243052.390625
7321,-188014.593750
7322,162411.562500
7323,74298.648438
7324,-35600.593750
7325,-268750.625000
7326,105760.945312
7327,-512098.843750
7328,148079.609375
7329,-470723.937500
7330,-85690.437500
7331,-294639.937500
7332,312203.406250
7333,316616.093750
7334,-29964.271484
7335,241496.187500
7336,-192018.328125
7337,-568607.687500
7338,-586710.625000
7339,-219832.359375
7340,213727.062500
7341,-227498.250000
7342,239393.406250
7343,24541.041016
7344,120596.140625
7345,199051.031250
7346,-44544.589844
7347,345531.531250
7348,180243.734375
7349,-361044.187500
7350,-128838.296875
7351,-22844.443359
7352,97563.039062
7353,-259549.328125
7354,608135.125000
7355,-130060.531250
7356,-6069.988281
7357,63170.382812
7358,214407.937500
7359,122837.093750
7360,257170.843750
7361,130833.000000
7362,-339449.093750
7363,46670.644531
7364,-74094.015625
7365,278725.750000
7366,-120293.195312
7367,-259819.515625
7368,21247.501953
7369,-32705.818359
7370,-248828.687500
7371,-278087.500000
7372,170671.343750
7373,194671.671875
7374,-141563.515625
7375,209913.687500
7376,-332263.718750
7377,59299.589844
7378,75635.773438
7379,322194.406250
7380,164855.828125
7381,93560.007812
7382,278202.312500
7383,186183.015625
7384,-260953.015625
7385,401745.531250
7386,220261.562500
7387,415324.562500
7388,-174969.046875
7389,288478.531250
7390,-217311.250000
7391,482196.187500
7392,-414142.843750
7393,532250.187500
7394,-320565.718750
7395,-133287.390625
7396,-323438.062500
7397,88864.726562
7398,81843.453125
7399,-176012.734375
7400,155476.265625
7401,-141059.187500
7402,257713.312500
7403,249654.828125
7404,70463.695312
7405,208010.265625
7406,60043.605469
7407,-279856.468750
7408,-12833.117188
7409,-78336.843750
7410,389582.625000
7411,470685.718750
7412,-19899.142578
7413,-298273.406250
7414,376019.718750
7415,-415430.593750
7416,428602.593750
7417,172024.734375
7418,211531.281250
7419,-112508.312500
7420,193468.734375
7421,312262.156250
7422,259835.062500
7423,326880.656250
7424,-263559.218750
7425,291256.375000
7426,-315496.312500
7427,447394.031250
7428,95654.734375
7429,191384.312500
7430,-120972.250000
7431,136495.343750
7432,-285410.968750
7433,417071.468750
7434,-116923.531250
7435,-127872.953125
7436,262155.812500
7437,109498.273438
7438,45096.730469
7439,-27246.234375
7440,-260502.718750
7441,264922.656250
7442,379887.406250
7443,-156710.609375
7444,-159638.812500
7445,562057.500000
7446,-75752.023438
7447,33421.679688
7448,21301.816406
7449,74478.921875
7450,-135405.562500
7451,451928.625000
7452,-164634.968750
7453,146063.796875
7454,-116765.539062
7455,59188.218750
7456,-273989.906250
7457,248064.296875
7458,155452.656250
7459,-158213.187500
7460,-202951.328125
7461,-275752.062500
7462,44738.757812
7463,260592.406250
7464,-490095.406250
7465,-223565.609375
7466,231038.093750
7467,-222423.187500
7468,522704.593750
7469,198502.015625
7470,346513.656250
7471,-229997.953125
7472,236334.109375
7473,399701.562500
7474,150464.093750
7475,94768.367188
7476,42909.785156
7477,240597.203125
7478,-108223.718750
7479,221601.484375
7480,-262937.281250
7481,544772.875000
7482,-149768.843750
7483,348214.562500
7484,192859.484375
7485,-199185.062500
7486,198304.984375
7487,126902.164062
7488,-50229.859375
7489,53805.718750
7490,281395.781250
7491,73781.429688
7492,84153.859375
7493,-108977.773438
7494,-49582.699219
7495,-157199.296875
7496,-245236.593750
7497,-3071.190918
7498,327909.437500
7499,-114588.617188
7500,24185.359375
7501,221831.515625
7502,270828.875000
7503,-64794.421875
7504,-409915.093750
7505,-384215.593750
7506,-72929.187500
7507,340205.343750
7508,-429285.593750
7509,-451133.531250
7510,-552043.187500
7511,-524602.500000
7512,-574177.687500
7513,43821.613281
7514,135253.281250
7515,-185562.343750
7516,71650.617188
7517,-44506.457031
7518,192511.921875
7519,-265803.312500
7520,-567672.937500
7521,-28282.431641
7522,-96332.929688
7523,-70197.000000
7524,236613.312500
7525,-114426.171875
7526,-278841.531250
7527,-88277.242188
7528,9140.125000
7529,-143955.250000
7530,506608.656250
7531,67229.921875
7532,-140722.281250
7533,498226.906250
7534,371082.875000
7535,-65639.562500
7536,-191964.765625
7537,-211104.359375
7538,-169658.937500
7539,299471.656250
7540,10938.940430
7541,12738.299805
7542,270204.593750
7543,383932.468750
7544,288199.468750
7545,-332981.187500
7546,95969.023438
7547,-293267.156250
7548,-393314.718750
7549,-51665.988281
7550,35785.582031
7551,6709.106934
7552,512691.968750
7553,221155.828125
7554,-518199.281250
7555,66157.609375
7556,192154.687500
7557,-469423.750000
7558,61197.625000
7559,11542.963867
7560,440142.687500
7561,125940.617188
7562,-249513.218750
7563,222520.593750
7564,-245661.390625
7565,33826.539062
7566,-133879.421875
7567,-118127.812500
7568,202622.343750
7569,182139.343750
7570,-11371.110352
7571,296310.906250
7572,258753.093750
7573,441868.656250
7574,-530068.375000
7575,257213.687500
7576,148368.453125
7577,423807.875000
7578,-310979.812500
7579,207045.328125
7580,169513.171875
7581,383258.062500
7582,-50066.429688
7583,-21297.617188
7584,210417.390625
7585,384112.625000
7586,81698.890625
7587,-158679.312500
7588,-175505.250000
7589,-71692.890625
7590,293686.000000
7591,428140.875000
7592,515451.500000
7593,134000.906250
7594,271260.750000
7595,120829.218750
7596,131892.156250
7597,415299.718750
7598,-97818.687500
7599,-174831.859375
7600,78471.593750
7601,-31805.917969
7602,495574.062500
7603,735.723511
7604,-100799.789062
7605,-411580.375000
7606,-71945.476562
7607,-381342.500000
7608,137996.187500
7609,18089.666016
7610,66624.953125
7611,129144.914062
7612,-212658.890625
7613,-91425.664062
7614,62156.855469
7615,70162.328125
7616,103144.109375
7617,-78268.640625
7618,150559.328125
7619,-133735.437500
7620,327963.625000
7621,179710.468750
7622,-221751.156250
7623,20841.003906
7624,-308143.437500
7625,565356.250000
7626,-322982.343750
7627,-410511.437500
7628,-3197.411621
7629,-126509.929688
7630,-358671.718750
7631,-176074.109375
7632,64337.410156
7633,326432.656250
7634,68740.992188
7635,342489.406250
7636,-226241.812500
7637,213666.656250
7638,67725.210938
7639,343266.093750
7640,10625.055664
7641,104931.000000
7642,-129038.226562
7643,252452.359375
7644,480757.843750
7645,-237264.812500
7646,-104512.406250
7647,8606.830078
7648,-146147.531250
7649,-264365.062500
7650,93641.140625
7651,-529942.187500
7652,276292.468750
7653,56536.417969
7654,483827.562500
7655,-271790.468750
7656,79696.328125
7657,112146.421875
7658,205424.218750
